City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non-family_income_2019,all_change_in_median_non-family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non-family_income_2019,white_change_in_median_non-family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non-family_income_2019,black_or_african_american_change_in_median_non-family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non-family_income_2019,asian_change_in_median_non-family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non-family_income_2019,hispanic_or_latino_change_in_median_non-family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non-family_income_2019,american_indian_and_alaska_native_change_in_median_non-family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non-family_income_2019,multirace_change_in_median_non-family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non-family_income_2019,other_change_in_median_non-family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017
1840019156,Amarillo,Texas,TX,Potter,48375,35.1988,-101.8311,205603,756,79121 79109 79101 79102 79103 79104 79106 79107 79118 79111 79110 79114 79116 79117 79120 79166 79168 79172 79174 79178 79189,"$49,802",+42.5%,"$30,542",+48.9%,"$27,518",+47.8%,"$52,286",+42.2%,"$31,304",+47.9%,"$29,229",+40.3%,"$32,572",+49.9%,"$16,525",+29.4%,"$19,317",+78.2%,"$41,003",Â -2.4%,"$36,223",+116.3%,"$23,398",+45.7%,"$46,091",+66.3%,"$29,025",+67.2%,"$19,915",+100.9%,"$60,641",+135.6%,"$54,021",N,"$28,131",+72.3%,"$32,086",+28.6%,"$31,981",+137.6%,"$10,015",Â -7.1%,"$45,682",N,"$35,621",+92.6%,"$20,804",+107.4%,22.41%,21.67%,23.00%
1840000327,Portland,Maine,ME,Cumberland,23005,43.6773,-70.2715,203969,1185,04101 04102 04103 04108 04019 04109 04104 04112 04116 04122 04123 04124,"$61,779",+73.3%,"$48,106",+77.9%,"$42,243",+86.1%,"$63,493",+75.0%,"$48,301",+77.3%,"$44,578",+88.2%,"$26,313",+6.3%,"$46,600",+76.1%,"$30,681",N,"$38,550",+47.3%,"$29,763",+47.0%,"$32,605",N,"$115,632",N,"$115,689",N,"$24,236",+71.1%,"$47,060",N,"$43,589",N,"$23,083",Â -2.6%,"$42,523",+41.4%,"$43,978",+65.8%,"$18,899",+48.5%,"$56,731",N,"$41,394",Â +61.5%,"$22,769",+101.8%,18.85%,15.00%,17.41%
1840021829,Santa Barbara,California,CA,Santa Barbara,06083,34.4285,-119.7202,202401,1808,93105 93101 93103 93109 93102 93106 93120 93121 93130 93140 93190,"$73,974",+55.7%,"$60,223",+69.3%,"$52,079",+96.8%,"$75,977",+50.6%,"$58,895",+61.4%,"$57,208",+84.5%,"$100,183",N,"$38,149",+103.5%,"$56,592",N,"$86,875",+83.7%,"$77,190",+147.5%,"$53,688",+134.2%,"$56,187",+52.0%,"$52,087",+97.2%,"$25,731",+92.4%,"$127,842",N,"$38,415",+7.1%,"$24,972",+80.0%,"$123,288",N,"$123,011",N,"$34,314",+110.8%,"$55,371",N,"$45,212",+77.2%,"$26,534",+131.3%,19.44%,19.67%,22.33%
1840014022,Gainesville,Florida,FL,Alachua,12001,29.6804,-82.3458,202335,820,32609 32607 32612 32653 32608 32603 32601 32605 32604 32610 32611 32614 32627 32635,"$39,201",+39.2%,"$29,790",+59.3%,"$23,700",+41.2%,"$37,744",+16.7%,"$30,590",+47.9%,"$25,066",+26.7%,"$40,269",+93.1%,"$25,599",+88.9%,"$21,362",+115.2%,"$63,848",N,"$60,295",N,"$26,450",+117.7%,"$31,721",+68.6%,"$29,438",+113.4%,"$16,482",+69.8%,"$33,145",Â -24.1%,"$22,869",Â -20.3%,"$13,275",Â -39.6%,"$23,741",+12.3%,"$7,839",Â -52.9%,"$12,824",+9.7%,"$32,547",N,"$14,163",+19.8%,"$21,192",N,19.81%,20.33%,22.33%
1840020654,Frisco,Texas,TX,Collin,48085,33.1555,-96.8215,200490,1136,75034 75035 75033 75036,"$116,884",+47.7%,"$63,384",+35.1%,"$50,513",+48.2%,"$111,492",+38.6%,"$62,489",+36.2%,"$51,502",+45.0%,"$97,014",+23.2%,"$56,573",Â -19.0%,"$43,621",+40.2%,"$155,335",+81.2%,"$88,586",+3.9%,"$54,928",+27.0%,"$105,829",+95.2%,"$86,410",N,"$33,306",+117.8%,"$78,952",N,"$61,150",+72.3%,"$15,003",Â -37.9%,"$88,453",+48.1%,"$83,012",+42.2%,"$24,165",+36.7%,"$110,424",N,"$55,412",+8.1%,"$33,819",N,22.41%,21.67%,23.00%
1840003478,Yonkers,New York,NY,Westchester,36119,40.9466,-73.8674,200370,4295,10708 10703 10701 10705 10704 10707 10710 10702,"$64,916",+45.3%,"$41,003",+51.8%,"$36,017",+58.0%,"$79,617",+56.7%,"$47,000",+63.4%,"$46,837",+69.0%,"$57,645",+81.2%,"$41,854",+81.6%,"$28,893",+74.6%,"$91,858",+42.3%,"$52,526",+29.0%,"$37,919",+64.1%,"$51,372",+62.9%,"$27,139",+28.8%,"$24,933",+85.9%,"$86,710",N,"$23,949",+93.5%,"$36,767",N,"$63,866",+105.3%,"$28,038",+5.2%,"$29,573",+109.4%,"$41,292",N,"$35,059",+86.2%,"$20,815",+80.5%,20.56%,20.33%,23.33%
1840020483,Glendale,California,CA,Los Angeles,06037,34.1818,-118.2468,199303,2525,91210 91214 91046 91201 91204 91208 91203 91202 91205 91207 91206 91020 91209 91221 91222 91225 91226,"$68,392",+63.6%,"$42,884",+40.9%,"$35,904",+61.5%,"$61,504",+46.3%,"$41,108",+35.2%,"$34,740",+41.3%,"$80,597",+81.3%,"$57,101",+52.5%,"$53,172",+95.8%,"$96,122",+84.6%,"$77,917",+118.8%,"$42,312",+91.4%,"$62,879",+74.8%,"$35,742",+25.0%,"$25,882",+69.0%,"$162,132",N,"$21,957",Â -15.0%,"$23,545",+37.9%,"$120,205",N,"$44,344",+122.7%,"$33,817",+133.3%,"$65,266",N,"$30,873",+15.2%,"$27,033",+101.4%,19.44%,19.67%,22.33%
1840020578,Huntington Beach,California,CA,Orange,06059,33.6960,-118.0025,199223,2848,92646 92647 92648 92649 90742 92605 92615,"$102,423",+58.0%,"$71,008",+55.6%,"$49,304",+54.2%,"$109,616",+66.6%,"$71,567",+59.2%,"$56,387",+63.7%,"$77,450",+34.3%,"$75,188",+49.6%,"$52,152",+105.5%,"$114,205",+72.8%,"$72,093",+46.0%,"$46,260",+63.4%,"$85,276",+60.6%,"$65,435",+51.5%,"$26,040",+54.3%,"$89,585",+36.0%,"$59,343",Â -3.3%,"$41,363",+36.8%,"$65,650",+23.6%,"$48,638",+4.7%,"$30,167",+48.7%,"$68,911",N,"$102,477",+83.9%,"$21,412",+55.3%,19.44%,19.67%,22.33%
1840015072,Deltona,Florida,FL,Volusia,12127,28.9050,-81.2137,198361,960,32725 32738 32739,"$56,505",+42.2%,"$28,762",+14.2%,"$24,448",+46.9%,"$60,005",+49.7%,"$30,946",+21.8%,"$23,456",+35.5%,"$51,293",+36.5%,"$33,914",+87.1%,"$23,999",+70.9%,"$86,787",+93.8%,"$76,378",N,"$36,993",+120.2%,"$54,229",+50.4%,"$21,293",Â -4.4%,"$19,316",+50.8%,"$45,054",+20.8%,N,N,"$202,803",N,"$67,117",+70.6%,"$44,791",Â -6.2%,"$8,615",Â -32.0%,"$37,368",N,"$11,193",Â -64.2%,"$20,500",+89.1%,19.81%,20.33%,22.33%
1840007034,Aurora,Illinois,IL,Kane,17089,41.7637,-88.2901,197757,1696,60506 60504 60505 60502 60503 60519 60507 60568 60569 60572 60598 60599,"$73,071",+33.2%,"$45,157",+27.2%,"$32,650",+47.5%,"$72,563",+23.6%,"$46,712",+27.6%,"$33,277",+31.2%,"$65,874",+59.1%,"$44,421",+40.1%,"$32,196",+78.7%,"$116,799",+63.0%,"$66,528",+37.1%,"$45,255",+72.5%,"$64,548",+46.8%,"$29,614",+10.8%,"$19,787",+67.7%,"$68,713",+30.9%,"$76,913",N,"$22,371",+35.7%,"$62,774",+38.5%,"$60,441",+130.2%,"$17,175",+43.4%,"$79,932",N,"$33,248",+43.6%,"$24,967",+115.7%,19.81%,19.33%,20.67%
1840021942,Tempe,Arizona,AZ,Maricopa,04013,33.3881,-111.9318,195805,1891,85281 85282 85283 85284 85280 85285 85287 85288,"$66,297",+56.5%,"$46,782",+53.1%,"$34,679",+54.8%,"$72,761",+62.6%,"$50,167",+60.1%,"$38,150",+55.8%,"$56,011",+62.2%,"$37,341",+27.4%,"$24,917",+32.7%,"$43,750",+26.6%,"$23,589",+15.1%,"$30,336",+62.0%,"$61,330",+65.2%,"$48,629",+63.6%,"$25,843",+94.2%,"$69,019",+89.4%,"$64,171",N,"$26,700",+100.7%,"$40,938",+13.1%,"$31,555",+26.2%,"$15,847",+20.9%,"$45,017",N,"$42,089",+49.9%,"$17,597",+42.0%,23.46%,19.48%,20.52%
1840003834,Overland Park,Kansas,KS,Johnson,20091,38.8870,-94.6870,195494,1003,66214 66210 66211 66212 66213 66224 66221 66223 66209 66202 66207 66204 66062 66085 66201 66225 66276 66282 66283,"$91,518",+47.3%,"$60,393",+56.4%,"$50,084",+56.2%,"$92,489",+47.0%,"$59,643",+55.8%,"$52,994",+60.8%,"$60,622",+10.1%,"$54,164",+28.3%,"$38,412",+24.9%,"$94,667",+55.9%,"$75,898",+64.6%,"$46,707",+74.8%,"$69,520",+41.2%,"$69,313",+95.1%,"$24,225",+36.3%,"$90,774",+51.0%,"$39,282",Â -61.9%,"$27,466",+22.8%,"$118,920",N,"$59,289",+92.2%,"$28,495",+83.4%,"$62,697",N,"$58,108",+60.1%,"$24,358",+95.4%,15.37%,16.67%,20.00%
1840020709,Grand Prairie,Texas,TX,Dallas,48113,32.6872,-97.0209,194543,1039,75052 75050 75051 75054 75053 75265,"$66,097",+41.2%,"$46,557",+49.9%,"$28,086",+48.0%,"$66,398",+33.9%,"$48,237",+50.3%,"$28,889",+34.9%,"$63,043",+40.4%,"$46,091",+66.0%,"$33,370",+71.1%,"$77,418",+38.0%,"$37,874",+11.1%,"$29,248",+64.8%,"$64,015",+68.9%,"$37,432",+35.9%,"$18,665",+64.6%,"$45,026",+39.3%,"$43,969",+96.8%,"$17,967",+7.8%,"$109,418",N,"$74,739",N,"$19,283",+53.3%,"$66,593",N,"$37,803",+45.0%,"$19,686",+79.2%,22.41%,21.67%,23.00%
1840022140,Waco,Texas,TX,McLennan,48309,31.5598,-97.1881,192315,605,76798 76710 76711 76712 76708 76701 76707 76706 76704 76702 76703 76714 76797 76799,"$41,481",+57.9%,"$24,274",+51.4%,"$21,918",+50.3%,"$46,350",+58.0%,"$26,514",+54.1%,"$24,323",+35.3%,"$27,211",+48.3%,"$18,507",+54.0%,"$14,388",+45.9%,"$77,625",N,"$17,041",+49.3%,"$17,591",+36.3%,"$41,737",+55.1%,"$25,917",+74.8%,"$17,947",+107.3%,"$28,757",+11.4%,"$29,214",+20.6%,"$10,103",+9.0%,"$47,968",+69.2%,"$24,070",N,"$18,415",+132.4%,"$56,509",N,"$24,280",+33.6%,"$23,648",N,22.41%,21.67%,23.00%
1840021632,Salinas,California,CA,Monterey,06053,36.6884,-121.6317,190972,2562,93901 93905 93906 93902 93915,"$69,117",+58.1%,"$50,854",+71.5%,"$22,091",+52.4%,"$76,917",+66.0%,"$50,430",+60.8%,"$32,171",+78.8%,"$85,274",+87.0%,"$49,037",+79.7%,"$22,676",+97.4%,"$108,064",+108.1%,"$81,847",N,"$37,318",+103.8%,"$62,228",+59.1%,"$48,171",+90.1%,"$17,954",+75.3%,"$91,944",N,"$15,634",Â -50.6%,"$26,517",+133.5%,"$86,667",+115.6%,"$30,982",+34.0%,"$24,196",+90.7%,"$60,004",N,"$49,116",+94.8%,"$16,058",+52.6%,19.44%,19.67%,22.33%
1840004851,Waterbury,Connecticut,CT,New Haven,09009,41.5583,-73.0361,189614,1456,06708 06702 06704 06706 06705 06710 06701 06703 06720 06721 06722 06723 06724 06725 06726,"$42,754",+24.7%,"$32,291",+56.6%,"$24,051",+35.9%,"$45,012",+20.5%,"$35,602",+65.9%,"$24,717",+21.1%,"$39,631",+42.1%,"$27,492",+65.9%,"$25,323",+78.9%,"$105,890",N,"$44,408",+109.9%,"$20,749",+22.1%,"$39,688",+62.4%,"$40,094",N,"$16,083",+59.2%,"$45,626",+31.0%,"$18,644",+57.4%,"$29,709",+131.6%,"$61,502",N,"$75,403",N,"$23,482",+136.4%,"$38,058",N,"$13,316",Â -12.9%,"$18,468",+101.5%,21.67%,18.00%,21.33%
1840014421,Clarksville,Tennessee,TN,Montgomery,47125,36.5695,-87.3420,188746,618,42223 37043 37042 37040 37041 37044,"$51,281",+36.6%,"$40,332",+61.2%,"$25,186",+50.9%,"$56,673",+42.0%,"$34,554",+32.5%,"$27,752",+47.8%,"$42,330",+38.2%,"$41,833",+105.8%,"$22,351",+70.8%,"$62,599",+129.4%,"$36,204",+114.0%,"$30,855",N,"$44,910",+22.0%,"$32,364",+12.2%,"$21,243",+78.2%,"$50,532",+96.4%,"$2,499",Â -91.0%,"$18,342",+32.1%,"$51,976",+53.2%,"$31,066",+28.3%,"$11,585",+46.6%,"$50,094",N,"$51,515",+64.2%,"$28,293",+123.6%,16.11%,17.67%,20.67%
1840000471,Cedar Rapids,Iowa,IA,Linn,19113,41.9665,-91.6782,188038,720,52404 52405 52402 52401 52411 52403 52406 52407 52408 52409 52410 52497 52498 52499,"$56,774",+29.9%,"$40,114",+48.7%,"$31,960",+41.5%,"$59,529",+35.1%,"$41,239",+52.1%,"$35,285",+51.9%,"$23,566",Â -13.2%,"$20,321",Â -2.5%,"$14,181",Â -9.0%,"$78,819",+42.0%,"$53,311",+36.7%,"$28,881",+26.8%,"$40,122",Â -1.1%,"$32,087",+65.7%,"$21,514",+87.2%,"$98,996",N,"$77,476",N,"$27,861",+83.0%,"$57,539",+42.7%,"$51,225",+101.9%,"$14,180",+98.7%,"$30,582",N,"$20,350",Â -22.0%,"$9,489",Â -28.9%,17.59%,16.33%,17.33%
1840002648,Sioux Falls,South Dakota,SD,Minnehaha,46099,43.5397,-96.7320,187239,907,57110 57104 57105 57106 57107 57103 57108 57197 57117 57101 57109 57186 57193,"$61,058",+48.1%,"$39,445",+55.9%,"$35,633",+66.7%,"$63,243",+50.9%,"$39,359",+54.3%,"$37,772",+69.0%,"$49,645",+63.2%,"$50,755",+118.9%,"$16,792",+43.1%,"$52,201",+19.3%,"$33,715",+28.4%,"$50,610",N,"$40,580",+31.7%,"$39,748",+77.3%,"$19,707",+97.3%,"$27,354",+39.4%,"$59,212",N,"$17,877",+146.8%,"$69,375",N,"$50,284",+111.7%,"$20,005",+131.2%,"$57,437",N,"$65,750",+87.1%,"$27,314",N,18.33%,14.00%,15.67%
1840020410,Ontario,California,CA,San Bernardino,06071,34.0393,-117.6064,185010,1429,91762 91761 91764 91743 91758,"$75,266",+77.3%,"$59,082",+96.8%,"$25,143",+76.5%,"$75,678",+70.3%,"$54,526",+79.6%,"$25,299",+48.1%,"$61,412",+38.3%,"$43,930",+22.8%,"$33,047",+93.8%,"$76,618",+63.3%,"$59,965",+94.6%,"$31,600",+83.1%,"$73,477",+84.6%,"$52,200",+123.8%,"$21,258",+99.2%,"$72,934",+75.0%,"$74,434",+87.5%,"$16,419",+36.4%,"$77,011",+98.5%,"$73,407",+134.9%,"$19,725",+75.2%,"$76,780",N,"$80,146",N,"$22,549",+126.0%,19.44%,19.67%,22.33%
1840000478,Erie,Pennsylvania,PA,Erie,42049,42.1168,-80.0733,184484,1926,16546 16510 16511 16508 16502 16507 16504 16503 16501 16512 16514 16522 16530 16534 16538 16541 16544 16550 16553,"$35,798",+26.1%,"$27,311",+57.2%,"$21,437",+43.2%,"$39,784",+31.9%,"$33,176",+84.1%,"$24,926",+52.6%,"$19,414",Â -7.7%,"$17,338",+25.8%,"$12,425",+21.2%,"$55,615",+107.6%,"$2,969",Â -71.9%,"$16,635",+56.9%,"$28,251",+44.6%,"$21,497",+57.9%,"$13,907",+89.8%,"$61,991",N,"$18,580",Â -15.1%,"$34,348",N,"$32,016",+75.3%,"$25,637",N,"$9,580",+58.5%,"$29,638",N,"$21,205",+79.1%,"$16,775",+145.0%,18.70%,19.00%,21.33%
1840021189,Vancouver,Washington,WA,Clark,53011,45.6366,-122.5967,184463,1461,98684 98664 98665 98660 98661 98662 98663 98682 98683 98687,"$66,679",+60.2%,"$54,297",+82.4%,"$34,080",+68.8%,"$69,977",+67.1%,"$55,596",+90.7%,"$37,270",+75.8%,"$42,881",+14.9%,"$32,532",+1.8%,"$22,837",+30.6%,"$77,516",+63.1%,"$76,433",+106.0%,"$32,354",+59.0%,"$48,997",+35.0%,"$44,375",+26.0%,"$16,607",+42.7%,"$35,160",Â -7.3%,"$44,909",+64.6%,"$12,745",Â -21.6%,"$58,838",+66.4%,"$24,655",Â -20.0%,"$20,068",+86.0%,"$45,470",N,"$44,633",+7.2%,"$18,764",+68.4%,19.00%,18.57%,21.07%
1840020041,Nampa,Idaho,ID,Canyon,16027,43.5845,-116.5631,184428,1167,83651 83686 83687,"$57,352",+65.0%,"$36,805",+77.4%,"$23,631",+63.1%,"$56,009",+58.5%,"$35,411",+70.2%,"$24,793",+60.7%,"$41,741",Â -11.8%,"$34,336",Â -21.1%,"$10,765",Â -40.1%,"$33,000",Â -8.7%,"$47,128",+56.2%,"$35,463",+148.2%,"$58,453",+84.9%,"$39,884",+112.7%,"$17,007",+82.7%,"$39,649",+33.1%,"$13,733",Â -51.5%,"$14,385",+23.8%,"$81,486",N,"$74,579",N,"$20,986",+129.9%,"$63,688",N,"$48,994",N,"$17,690",+91.7%,21.80%,15.00%,15.36%
1840013468,Gastonia,North Carolina,NC,Gaston,37071,35.2494,-81.1853,182581,577,28054 28056 28052,"$49,172",+33.2%,"$28,804",+34.2%,"$26,328",+34.4%,"$62,624",+53.5%,"$31,406",+36.8%,"$32,456",+44.8%,"$39,822",+45.8%,"$21,150",+33.4%,"$19,729",+57.6%,"$107,986",+120.3%,"$20,901",Â -10.4%,"$22,831",+0.7%,"$37,213",+24.9%,"$21,585",Â -20.9%,"$12,023",Â -23.5%,"$63,512",+5.0%,"$8,286",Â -43.8%,"$23,366",Â -7.9%,"$30,343",Â -18.5%,"$22,396",N,"$8,985",Â -20.7%,"$33,622",N,"$30,864",+19.5%,"$14,863",+36.4%,20.19%,20.00%,19.33%
1840014236,Fort Lauderdale,Florida,FL,Broward,12011,26.1412,-80.1464,182437,2036,33301 33304 33305 33306 33308 33309 33334 33316 33315 33312 33311 33320 33336 33338 33339 33340 33346 33348 33394,"$67,750",+78.8%,"$57,169",+85.3%,"$45,979",+65.4%,"$78,701",+81.3%,"$59,990",+74.1%,"$58,391",+57.3%,"$43,090",+87.1%,"$36,279",N,"$18,912",+91.8%,"$100,302",N,"$100,310",N,"$122,318",N,"$62,258",+101.1%,"$58,668",+146.4%,"$32,127",+73.3%,"$65,146",+85.4%,"$37,581",+6.5%,"$35,684",+110.9%,"$118,720",N,"$55,483",N,"$32,488",N,"$51,400",N,"$26,044",+32.5%,"$18,488",+45.9%,19.81%,20.33%,22.33%
1840014495,Murfreesboro,Tennessee,TN,Rutherford,47149,35.8492,-86.4119,179951,919,37132 37130 37129 37128 37127 37131 37133,"$68,373",+72.2%,"$43,569",+95.0%,"$31,117",+53.9%,"$71,421",+69.8%,"$47,782",+113.9%,"$34,981",+60.6%,"$41,470",+46.2%,"$36,417",+59.2%,"$21,462",+54.4%,"$196,395",N,"$23,813",+15.3%,"$35,608",+73.2%,"$50,727",+86.0%,"$51,773",+121.1%,"$20,200",+92.1%,"$26,713",Â -39.7%,"$40,415",Â -55.6%,"$11,941",Â -51.7%,"$51,763",+87.7%,"$47,214",N,"$6,437",Â -24.4%,"$93,400",N,"$39,084",+66.3%,"$25,047",N,16.11%,17.67%,20.67%
1840014479,High Point,North Carolina,NC,Guilford,37081,35.9907,-79.9938,179913,777,27282 27235 27262 27263 27265 27260 27261 27264 27268,"$48,348",+20.5%,"$34,194",+36.2%,"$25,621",+20.3%,"$61,764",+35.3%,"$36,653",+34.5%,"$32,460",+24.3%,"$38,307",+40.0%,"$30,692",+77.0%,"$18,978",+35.3%,"$66,105",+25.7%,"$42,551",+115.8%,"$19,303",+10.9%,"$33,938",+6.8%,"$19,180",Â -2.0%,"$16,905",+60.2%,"$47,341",+36.9%,"$12,647",Â -56.8%,"$11,111",Â -35.8%,"$77,475",N,"$49,773",+139.3%,"$12,483",+14.6%,"$38,076",N,"$34,899",Â -12.3%,"$25,664",N,20.19%,20.00%,19.33%
1840003862,Newport News,Virginia,VA,Newport News,51700,37.1051,-76.5185,179225,1002,23601 23603 23608 23604 23605 23606 23607 23602 23609 23612 23628 23630,"$53,029",+44.9%,"$38,799",+53.4%,"$29,612",+66.0%,"$61,943",+41.8%,"$47,892",+63.0%,"$32,192",+48.1%,"$42,228",+57.6%,"$31,512",+72.2%,"$27,747",+106.8%,"$52,563",+40.9%,"$46,673",+61.4%,"$27,633",+70.5%,"$52,860",+72.2%,"$52,405",+140.3%,"$24,102",+98.6%,"$115,894",N,"$26,105",+7.1%,"$37,526",+122.3%,"$59,222",+100.9%,"$58,010",+116.3%,"$23,604",+150.0%,"$51,288",N,"$21,281",+44.6%,"$20,375",+56.1%,20.93%,18.33%,20.33%
1840020411,Rancho Cucamonga,California,CA,San Bernardino,06071,34.1248,-117.5666,177603,1709,91730 91701 91739 91737 91729,"$92,773",+52.3%,"$60,292",+66.9%,"$38,395",+62.0%,"$95,295",+53.1%,"$61,076",+66.9%,"$42,494",+63.0%,"$91,957",+69.4%,"$91,042",N,"$41,672",+79.3%,"$101,057",+53.0%,"$81,103",+122.1%,"$36,694",+50.0%,"$87,774",+58.7%,"$39,289",+27.1%,"$28,640",+70.6%,"$64,913",+26.7%,"$36,844",+57.9%,"$19,119",Â -12.7%,"$108,598",+97.7%,"$67,137",+109.2%,"$25,416",+59.9%,"$65,965",N,"$40,978",+17.9%,"$24,797",+57.7%,19.44%,19.67%,22.33%
1840020550,Hemet,California,CA,Riverside,06065,33.7341,-116.9969,177253,1125,92545 92543 92546,"$39,653",+47.7%,"$25,104",+40.6%,"$20,062",+23.6%,"$39,742",+48.2%,"$21,150",+16.8%,"$20,798",+16.9%,"$30,095",+40.5%,"$30,584",+103.9%,"$20,717",+85.1%,"$60,661",+56.5%,"$19,448",Â -48.0%,"$23,640",+100.6%,"$45,704",+70.7%,"$65,137",N,"$15,993",+73.0%,"$22,188",Â -22.5%,"$15,318",+24.2%,"$14,381",Â -0.3%,"$46,135",+87.1%,"$44,106",N,"$13,175",+64.6%,"$50,341",N,"$66,268",N,"$15,799",+72.6%,19.44%,19.67%,22.33%
1840004837,Danbury,Connecticut,CT,Fairfield,09001,41.4016,-73.4710,176030,779,06810 06811 06813,"$72,226",+34.6%,"$45,229",+29.9%,"$36,720",+49.9%,"$79,167",+42.1%,"$52,903",+47.9%,"$45,328",+67.3%,"$68,689",+63.4%,"$41,942",+93.9%,"$23,312",+36.0%,"$161,154",+125.3%,"$51,693",Â -12.3%,"$50,269",+101.6%,"$50,805",+40.9%,"$43,611",+64.0%,"$22,473",+83.1%,"$17,814",+125.0%,"$4,470",Â -43.5%,"$14,798",+16.5%,"$77,006",+120.0%,"$41,330",+68.0%,"$22,250",+65.3%,"$49,831",N,"$23,709",Â -12.0%,"$18,532",+52.7%,21.67%,18.00%,21.33%
1840020567,Peoria,Arizona,AZ,Maricopa,04013,33.7844,-112.2989,175961,386,85381 85383 85382 85373 85345 85342 85380 85385,"$77,368",+48.2%,"$39,203",+25.5%,"$35,583",+56.6%,"$75,054",+44.1%,"$40,476",+28.9%,"$37,704",+58.5%,"$50,607",Â -21.9%,"$32,227",Â -9.2%,"$23,244",Â -7.6%,"$114,785",+82.6%,"$32,988",+6.2%,"$35,200",+90.5%,"$78,671",+54.5%,"$44,771",+50.6%,"$27,178",+79.3%,"$98,060",+77.6%,"$41,773",N,"$34,377",+44.1%,"$82,588",+71.0%,"$61,086",+102.4%,"$16,447",+42.3%,"$78,333",N,"$32,148",+45.5%,"$29,647",+117.7%,23.46%,19.48%,20.52%
1840020623,Oceanside,California,CA,San Diego,06073,33.2247,-117.3083,175742,1644,92054 92057 92058 92056 92049 92051 92052 92068,"$77,226",+66.8%,"$47,778",+58.1%,"$34,583",+70.1%,"$76,890",+60.9%,"$47,896",+62.6%,"$35,603",+49.5%,"$65,086",+55.2%,"$53,177",+69.4%,"$40,750",+129.9%,"$115,103",+122.6%,"$29,469",Â -3.7%,"$38,347",+108.7%,"$75,631",+92.3%,"$64,332",+138.6%,"$26,064",+132.7%,"$51,892",+80.5%,"$39,095",+16.7%,"$30,442",+118.8%,"$98,897",+133.3%,"$64,147",+90.1%,"$25,338",+84.8%,"$92,731",N,"$26,176",Â -18.6%,"$27,799",N,19.44%,19.67%,22.33%
1840020245,Elk Grove,California,CA,Sacramento,06067,38.4160,-121.3842,174775,1605,95757 95758 95624 95759,"$94,971",+56.6%,"$58,782",+40.5%,"$38,012",+81.7%,"$104,601",+70.9%,"$61,498",+48.5%,"$45,990",+95.7%,"$76,328",+23.7%,"$50,452",+14.2%,"$34,576",+60.0%,"$87,033",+43.2%,"$61,090",+46.2%,"$32,746",+84.3%,"$97,323",+72.2%,"$48,657",+35.8%,"$34,892",+130.8%,"$75,612",+22.2%,"$61,806",+92.0%,"$31,686",+84.4%,"$112,229",+100.8%,"$59,085",+29.8%,"$25,114",+116.5%,"$97,304",N,"$73,793",+147.5%,"$32,058",+92.7%,19.44%,19.67%,22.33%
1840015141,Pembroke Pines,Florida,FL,Broward,12011,26.0128,-80.3382,173591,2051,33029 33028 33024 33026 33023 33027 33025 33084,"$67,232",+27.7%,"$35,544",+17.2%,"$31,131",+30.6%,"$73,401",+41.6%,"$35,849",+28.9%,"$33,114",+32.1%,"$61,489",+10.9%,"$35,852",Â -11.8%,"$27,886",+31.1%,"$51,524",Â -14.3%,"$47,916",+28.7%,"$29,843",+38.1%,"$70,283",+25.0%,"$31,188",Â -11.8%,"$27,854",+31.6%,"$116,237",+68.2%,"$96,901",N,"$42,318",+144.3%,"$85,888",+50.1%,"$30,797",Â -9.7%,"$22,729",+30.2%,"$56,785",N,"$49,465",+38.0%,"$26,238",+55.2%,19.81%,20.33%,22.33%
